ds,y,precipitaciones,temperatura,es_finde,hora,dia_semana,mes,anio,Año Nuevo (New Year's Day),Día Nacional de la Memoria por la Verdad y la Justicia (Memory's National Day for the Truth and Justice),Día Nacional de la Soberanía (National Sovereignty Day),Día Pase a la Inmortalidad del General D. José de San Martin (Day Pass to the Immortality of General D. José de San Martin),Día Pase a la Inmortalidad del General D. Manuel Belgrano (Day Pass to the Immortality of General D. Manuel Belgrano),Día Pase a la Inmortalidad del General Martín Miguel de Güemes (Day Pass to the Immortality of General Martín Miguel de Güemes),Día de Carnaval (Carnival's Day),Día de Pascuas (Easter Day),Día de la Independencia (Independence Day),Día de la Revolucion de Mayo (May Revolution Day),Día del Respeto a la Diversidad Cultural (Respect for Cultural Diversity Day),Día del Trabajo (Labour Day),Día del Veterano y de los Caidos en la Guerra de Malvinas (Veterans Day and the Fallen in the Malvinas War),La Inmaculada Concepción (Immaculate Conception),Navidad (Christmas),Semana Santa (Jueves Santo)  (Holy day (Holy Thursday)),Semana Santa (Viernes Santo)  (Holy day (Holy Friday)),predicho
2019-01-06 08:00:00+00:00,15243.000000000058,1,23.5,1,8,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10549.671079216347
2019-01-06 09:00:00+00:00,17601.999999999898,0,23.4,1,9,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11651.665048295834
2019-01-06 10:00:00+00:00,18565.999999999844,1,21.6,1,10,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12843.193590779842
2019-01-06 11:00:00+00:00,19500.00000000009,1,22.4,1,11,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13310.666755275108
2019-01-06 12:00:00+00:00,21185.999999999956,0,23.6,1,12,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13419.885114979481
2019-01-06 13:00:00+00:00,20521.0000000001,1,25.8,1,13,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13276.880282124932
2019-01-06 14:00:00+00:00,18012.000000000207,1,25.6,1,14,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13267.746690879907
2019-01-06 15:00:00+00:00,16240.000000000126,1,26.6,1,15,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13272.18561494499
2019-01-06 16:00:00+00:00,15060.999999999978,0,27.8,1,16,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13409.055775013689
2019-01-06 17:00:00+00:00,15098.000000000173,0,27.8,1,17,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13665.87247045218
2019-01-06 18:00:00+00:00,17045.000000000007,0,28.2,1,18,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13722.131078618871
2019-01-06 19:00:00+00:00,18463.0000000002,0,27.8,1,19,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13759.538619075394
2019-01-06 20:00:00+00:00,17586.000000000033,0,26.1,1,20,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13750.251802985884
2019-01-06 21:00:00+00:00,14454.000000000113,0,25.5,1,21,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13660.642182586576
2019-01-06 22:00:00+00:00,8934.00000000001,0,25.2,1,22,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10095.294692533771
2019-01-06 23:00:00+00:00,7347.000000000062,0,24.5,1,23,6,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948.343038568457
2019-01-07 00:00:00+00:00,6158.000000000011,1,23.5,0,0,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5136.050437785293
2019-01-07 01:00:00+00:00,3509.0000000000305,1,23.2,0,1,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449.031385718035
2019-01-07 02:00:00+00:00,1870.000000000004,1,23.1,0,2,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422.0539377929754
2019-01-07 03:00:00+00:00,1692.000000000021,1,22.4,0,3,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298.7629411294715
2019-01-07 04:00:00+00:00,2650.000000000014,1,22.3,0,4,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724.1691780284013
2019-01-07 05:00:00+00:00,6583.999999999949,1,22.2,0,5,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5916.881942550339
2019-01-07 06:00:00+00:00,15348.000000000042,1,21.9,0,6,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12921.60183606135
2019-01-07 07:00:00+00:00,24475.00000000024,1,22.2,0,7,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19887.11489372078
2019-01-07 08:00:00+00:00,26743.99999999988,0,22.8,0,8,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19844.920020909987
2019-01-07 09:00:00+00:00,24711.999999999745,0,23.2,0,9,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19704.517456335823
2019-01-07 10:00:00+00:00,22801.00000000008,0,23.1,0,10,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19639.074938191097
2019-01-07 11:00:00+00:00,22248.99999999989,0,23.7,0,11,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19628.32755597604
2019-01-07 12:00:00+00:00,22511.00000000007,1,24.6,0,12,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20024.100711192386
2019-01-07 13:00:00+00:00,23059.00000000029,1,25.9,0,13,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20104.978020931787
2019-01-07 14:00:00+00:00,23222.999999999807,1,25.7,0,14,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20115.935556036224
2019-01-07 15:00:00+00:00,24465.00000000016,1,25.5,0,15,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20306.543687774687
2019-01-07 16:00:00+00:00,25453.00000000003,1,26.7,0,16,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21329.623198095647
2019-01-07 17:00:00+00:00,26878.999999999796,0,28.5,0,17,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21893.395530143727
2019-01-07 18:00:00+00:00,27014.999999999694,0,27.6,0,18,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21930.06023985908
2019-01-07 19:00:00+00:00,20440.00000000022,0,27.2,0,19,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18108.1576122
2019-01-07 20:00:00+00:00,15133.000000000126,0,26.6,0,20,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15843.76037412626
2019-01-07 21:00:00+00:00,10188.99999999994,0,25.4,0,21,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11672.71791522926
2019-01-07 22:00:00+00:00,7553.00000000004,0,24.5,0,22,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8440.938799978469
2019-01-07 23:00:00+00:00,4968.999999999968,0,23.7,0,23,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.264278635188
2019-01-08 00:00:00+00:00,10337.000000000113,0,24.1,0,0,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5095.392169962869
2019-01-08 01:00:00+00:00,3606.999999999975,0,24.4,0,1,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438.074260553955
2019-01-08 02:00:00+00:00,2033.000000000006,0,24.2,0,2,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.4455208420345
2019-01-08 03:00:00+00:00,1749.0000000000132,0,23.5,0,3,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225.0730181045747
2019-01-08 04:00:00+00:00,2564.0000000000023,0,22.9,0,4,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692.4772257916097
2019-01-08 05:00:00+00:00,5998.000000000024,0,22.7,0,5,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915.935386932016
2019-01-08 06:00:00+00:00,13635.00000000003,0,22.6,0,6,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13035.110596278679
2019-01-08 07:00:00+00:00,21750.99999999989,0,22.9,0,7,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20505.6520439376
2019-01-08 08:00:00+00:00,24729.00000000025,0,25.5,0,8,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21323.73091354309
2019-01-08 09:00:00+00:00,24294.00000000019,0,27.2,0,9,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21036.019769503942
2019-01-08 10:00:00+00:00,23974.999999999945,0,28.9,0,10,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20855.185238498147
2019-01-08 11:00:00+00:00,24166.000000000127,0,30.2,0,11,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20912.325369825237
2019-01-08 12:00:00+00:00,24224.000000000087,0,30.7,0,12,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20946.506613578116
2019-01-08 13:00:00+00:00,24141.00000000015,0,31.0,0,13,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20921.02422786499
2019-01-08 14:00:00+00:00,25262.99999999976,0,30.8,0,14,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20997.859635551235
2019-01-08 15:00:00+00:00,25284.999999999825,0,30.5,0,15,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21164.0463700403
2019-01-08 16:00:00+00:00,25891.999999999854,0,31.0,0,16,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21799.063499689604
2019-01-08 17:00:00+00:00,27384.999999999745,0,30.6,0,17,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22335.07799043563
2019-01-08 18:00:00+00:00,26151.00000000012,0,30.6,0,18,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22312.65194751646
2019-01-08 19:00:00+00:00,22627.99999999991,0,30.0,0,19,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18388.726730398015
2019-01-08 20:00:00+00:00,18918.000000000076,0,28.9,0,20,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15552.324468693545
2019-01-08 21:00:00+00:00,12990.999999999998,0,28.2,0,21,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11514.45262490104
2019-01-08 22:00:00+00:00,8698.999999999993,0,27.9,0,22,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8968.878622425416
2019-01-08 23:00:00+00:00,6882.999999999949,0,27.9,0,23,1,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7659.655222697927
2019-01-09 00:00:00+00:00,8071.999999999925,0,27.5,0,0,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4962.038693519175
2019-01-09 01:00:00+00:00,7825.999999999976,0,27.7,0,1,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.095259563981
2019-01-09 02:00:00+00:00,5943.000000000009,0,27.6,0,2,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2713.5207166871473
2019-01-09 03:00:00+00:00,3865.999999999962,0,27.2,0,3,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546.1457196558154
2019-01-09 04:00:00+00:00,3079.999999999969,0,26.8,0,4,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.389722390317
2019-01-09 05:00:00+00:00,3981.000000000021,0,26.2,0,5,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5853.650451437902
2019-01-09 06:00:00+00:00,4983.000000000035,0,25.9,0,6,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12708.013402141358
2019-01-09 07:00:00+00:00,5609.000000000042,0,25.4,0,7,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20102.377467132
2019-01-09 08:00:00+00:00,7039.999999999967,1,23.2,0,8,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20819.754515922417
2019-01-09 09:00:00+00:00,8571.999999999975,0,25.2,0,9,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20501.65403136742
2019-01-09 10:00:00+00:00,10683.000000000104,0,27.4,0,10,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20497.517114905695
2019-01-09 11:00:00+00:00,14120.999999999956,0,29.6,0,11,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20622.486920475643
2019-01-09 12:00:00+00:00,17081.0000000001,0,29.8,0,12,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20738.517729453073
2019-01-09 13:00:00+00:00,14822.00000000009,0,29.7,0,13,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20696.207971316533
2019-01-09 14:00:00+00:00,13007.999999999922,0,29.0,0,14,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20623.228429132523
2019-01-09 15:00:00+00:00,13504.999999999998,0,29.1,0,15,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20868.567967258325
2019-01-09 16:00:00+00:00,15803.000000000126,0,28.5,0,16,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21869.422935988667
2019-01-09 17:00:00+00:00,14729.999999999982,0,28.0,0,17,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22436.50138630658
2019-01-09 18:00:00+00:00,15062.000000000193,0,26.9,0,18,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22693.122084599967
2019-01-09 19:00:00+00:00,17022.00000000016,0,26.7,0,19,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18440.95082978943
2019-01-09 20:00:00+00:00,16931.000000000186,0,25.8,0,20,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16041.442650949963
2019-01-09 21:00:00+00:00,12104.999999999947,0,25.1,0,21,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11743.11842069847
2019-01-09 22:00:00+00:00,8931.999999999993,0,24.7,0,22,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8480.315025395155
2019-01-09 23:00:00+00:00,6317.999999999996,0,24.2,0,23,2,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6759.449064110101
2019-01-10 00:00:00+00:00,3829.000000000021,0,23.6,0,0,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5097.970502211325
2019-01-10 01:00:00+00:00,2382.000000000007,0,22.9,0,1,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3374.952290998459
2019-01-10 02:00:00+00:00,1740.9999999999943,0,22.0,0,2,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265.6707277827354
2019-01-10 03:00:00+00:00,1653.0000000000105,0,21.4,0,3,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112.9003340653367
2019-01-10 04:00:00+00:00,2614.000000000026,0,20.6,0,4,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658.203822129399
2019-01-10 05:00:00+00:00,6270.00000000005,0,20.4,0,5,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5897.430883076009
2019-01-10 06:00:00+00:00,14018.000000000146,0,20.4,0,6,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13147.818347197344
2019-01-10 07:00:00+00:00,22399.000000000244,0,20.3,0,7,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21312.620545023186
2019-01-10 08:00:00+00:00,25610.00000000004,0,20.0,0,8,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22450.691601587176
2019-01-10 09:00:00+00:00,24085.99999999974,1,19.9,0,9,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21930.01435367317
2019-01-10 10:00:00+00:00,22983.99999999994,1,20.6,0,10,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21808.51122556298
2019-01-10 11:00:00+00:00,22636.0,0,21.0,0,11,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21855.441883720927
2019-01-10 12:00:00+00:00,23124.00000000013,1,21.7,0,12,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21920.14817613584
2019-01-10 13:00:00+00:00,22947.999999999844,1,21.5,0,13,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22181.46890370078
2019-01-10 14:00:00+00:00,23494.999999999967,1,22.8,0,14,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21894.780566886147
2019-01-10 15:00:00+00:00,24614.000000000084,1,23.2,0,15,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22270.41153338887
2019-01-10 16:00:00+00:00,25149.00000000008,0,23.1,0,16,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23074.005908396022
2019-01-10 17:00:00+00:00,25872.000000000266,0,22.4,0,17,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400.449428066568
2019-01-10 18:00:00+00:00,24298.00000000024,0,21.9,0,18,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23384.555883414676
2019-01-10 19:00:00+00:00,18133.999999999905,0,20.5,0,19,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19005.369693251345
2019-01-10 20:00:00+00:00,14621.000000000122,0,19.7,0,20,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16925.210266764887
2019-01-10 21:00:00+00:00,9810.000000000033,0,19.2,0,21,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11799.819222090935
2019-01-10 22:00:00+00:00,5951.99999999997,0,18.1,0,22,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8541.623229280005
2019-01-10 23:00:00+00:00,5118.000000000042,0,17.1,0,23,3,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6788.805206364663
2019-01-11 00:00:00+00:00,6080.9999999999845,0,16.7,0,0,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5830.8524810748495
2019-01-11 01:00:00+00:00,3769.000000000044,0,16.6,0,1,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475.1994615623225
2019-01-11 02:00:00+00:00,2413.000000000024,0,16.3,0,2,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111.153968132224
2019-01-11 03:00:00+00:00,2079.0000000000045,0,14.9,0,3,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855.775204053306
2019-01-11 04:00:00+00:00,3102.0000000000264,0,14.8,0,4,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956.6909269357693
2019-01-11 05:00:00+00:00,7554.000000000066,0,14.4,0,5,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5705.130877794637
2019-01-11 06:00:00+00:00,16797.00000000014,0,13.3,0,6,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13108.297651663812
2019-01-11 07:00:00+00:00,25606.999999999734,0,13.6,0,7,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21355.277307921413
2019-01-11 08:00:00+00:00,27656.0,0,18.2,0,8,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22128.97830872036
2019-01-11 09:00:00+00:00,22992.999999999756,0,20.2,0,9,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21740.910084934563
2019-01-11 10:00:00+00:00,23710.000000000084,0,21.6,0,10,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21612.112743101472
2019-01-11 11:00:00+00:00,24550.00000000016,0,23.0,0,11,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21388.07344616404
2019-01-11 12:00:00+00:00,26207.99999999973,0,23.4,0,12,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21624.872598912738
2019-01-11 13:00:00+00:00,26691.000000000146,0,23.8,0,13,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21827.911581501157
2019-01-11 14:00:00+00:00,24761.000000000276,0,23.6,0,14,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21881.192482638406
2019-01-11 15:00:00+00:00,24556.0,0,23.8,0,15,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22151.650902875444
2019-01-11 16:00:00+00:00,24528.000000000025,0,24.1,0,16,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22893.238902376026
2019-01-11 17:00:00+00:00,27272.99999999989,0,23.8,0,17,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23169.06324153943
2019-01-11 18:00:00+00:00,26247.99999999992,0,23.8,0,18,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23145.61846676977
2019-01-11 19:00:00+00:00,22021.000000000266,0,22.9,0,19,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19098.26828108678
2019-01-11 20:00:00+00:00,21309.999999999916,0,21.9,0,20,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17805.117811817403
2019-01-11 21:00:00+00:00,16308.000000000033,0,21.3,0,21,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13418.487084899927
2019-01-11 22:00:00+00:00,10855.000000000024,0,21.3,0,22,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9969.607208377962
2019-01-11 23:00:00+00:00,8567.00000000007,0,21.3,0,23,4,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8459.552723549274
2019-01-12 00:00:00+00:00,10262.000000000096,0,21.6,1,0,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6623.466957685794
2019-01-12 01:00:00+00:00,9283.999999999998,0,21.9,1,1,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893.862474984957
2019-01-12 02:00:00+00:00,6827.000000000045,0,21.2,1,2,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089.6388892098885
2019-01-12 03:00:00+00:00,4760.999999999993,0,20.9,1,3,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582.8167213930014
2019-01-12 04:00:00+00:00,4255.000000000032,0,21.3,1,4,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598.5290164296744
2019-01-12 05:00:00+00:00,5794.999999999935,0,21.6,1,5,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5246.866026500153
2019-01-12 06:00:00+00:00,6337.999999999975,0,21.2,1,6,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9680.526841138137
2019-01-12 07:00:00+00:00,6224.999999999941,0,21.4,1,7,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11136.65080957049
2019-01-12 08:00:00+00:00,7438.999999999965,0,22.0,1,8,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12322.031121212438
2019-01-12 09:00:00+00:00,9317.99999999995,0,23.7,1,9,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13323.197392262817
2019-01-12 10:00:00+00:00,12261.00000000012,0,23.9,1,10,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13926.438026437725
2019-01-12 11:00:00+00:00,15354.000000000038,0,25.1,1,11,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13969.245016377794
2019-01-12 12:00:00+00:00,17473.9999999999,0,26.3,1,12,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13995.444612934883
2019-01-12 13:00:00+00:00,14604.000000000018,0,26.8,1,13,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13980.73168434804
2019-01-12 14:00:00+00:00,11650.000000000067,0,27.2,1,14,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13885.113289746047
2019-01-12 15:00:00+00:00,13093.000000000036,0,27.9,1,15,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13905.725770661666
2019-01-12 16:00:00+00:00,16107.999999999838,0,28.2,1,16,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13907.836740856283
2019-01-12 17:00:00+00:00,16763.000000000127,0,28.3,1,17,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13911.165802842805
2019-01-12 18:00:00+00:00,18366.00000000008,0,28.0,1,18,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13915.254455953169
2019-01-12 19:00:00+00:00,20754.000000000247,0,26.7,1,19,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13912.860738791454
2019-01-12 20:00:00+00:00,18723.000000000196,0,25.6,1,20,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13907.719600835142
2019-01-12 21:00:00+00:00,16853.00000000018,0,24.9,1,21,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13803.123837172549
2019-01-12 22:00:00+00:00,15579.000000000033,0,23.7,1,22,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10008.958861110537
2019-01-12 23:00:00+00:00,11356.00000000001,0,24.6,1,23,5,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8899.930196979329
